SPNWR_ID,Species Confirm,Observer,Located,Beach,FullEXC,When did nest hatch?,NESTFATE,MARKED,DPSTK2,INSITSTN2,Nest Not Found,Nest Washed Out,Observation date,Nest Emerge Observer,Nest Emerge Date,Nest Emerge Time,Nest Excavation Observer,Nest Excavation Date,Nest Excavtion Time,Nest Marker Found,Nest Predated,Predated at Pre-Emergence,Predated at Emergence,Predated at Post Emergence,Predated Unknown,Predated by Cat,Predated by Crab,Predated by Dog,Predated by Mongoose,Predated by Night Heron,Predated by Unknown,Predated by Other,Predation Notes,Number of Turtles Predated,Disorientated Nest,Disorientated Cause,Disorientated Pattern Drawn,Live Hatchlings Aliver Emerged,Emerged Observed,Live Hatchlings Date Released,Live Hatchlings Time Released,Live Hatchlings Release Location,Dead Emerged,Dead Emerged (Dehydrated),Dead Emerged Predated,Dead Emerged Entangled,Dead Emerged Unknown,Dead in Nest Dehydrated,Dead In Nest Predated,Dead In Nest Entangled,Dead In Nest Unknown,Live Hatchlings Alive in Nest,Dead in Nest,Yolkless Eggs,Hatched Shells,Full Term Pipped (Live),Full Term Pipped (Dead),Full Term Unpipped (Live),Full Term Unpipped (Dead),Mid Pig Body,Pre-midterm (pigmented eye),Undeveloped,Unfertilized,Unknown Eggs,Total unhatched,Total eggs,Hatch success (%),Hatched Deformed,Type Deformity,Unhatched Deformed Twins,Unhatched Deformed Albinos,Unhatched Deformed Other,Relocated Nests Number of Eggs Reburied,Relocated Nests Number of Yolkless Reburied,Nest Notes,Unhatched Eggs,HatchlingsSampled,YolklessCollected,GeneticNotes,Genetic Nest ID,TempLogEi,TempLogDc,Substrate,Vegetation Type
5318,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/30/2013,19:50,"CK, SM",7/4/2013,23:37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,67,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,15,54,0,2,0,3,0,1,3,0,2,11,65,83.07692308,,,,,,0,0,,,,,,,,,,
5320,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/30/2013,17:25,LZ,7/4/2013,21:35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,4,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,3,39,47,1,16,0,0,0,0,7,0,2,26,73,64.38356164,,,,,,0,0,,,,,,,,,,
5321,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/2/2013,17:19,"JV, JH",7/5/2013,20:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,59,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,33,60,0,5,0,0,0,0,2,0,1,8,68,88.23529412,,,,,,0,0,,,,,,,,,,
5322,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/29/2013,17:45,"JH, CK",7/2/2013,22:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,48,63,0,0,0,2,1,0,5,0,0,8,71,88.73239437,,,,,,0,0,,,,,,,,,,
5323,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/5/2013,21:13,"JH, JH",7/8/2013,22:56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,9,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,24,12,0,0,1,0,1,2,80,0,4,88,100,12,,,,1 FT,,0,0,,,,,,,,,,
5325,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/29/2013,18:46,LZ,7/2/2013,18:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,30,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,25,39,0,7,0,7,3,2,10,0,6,35,74,52.7027027,,,,,,0,0,,,,,,,,,,
5326,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/6/2013,19:57,"CK, JH",7/9/2013,2:26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,36,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,45,37,0,0,0,3,0,1,27,0,0,31,68,54.41176471,,,"1 set; 1 mid, 1 full",,,0,0,,,,,,,,,,
5327,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/7/2013,17:20,LZ,7/10/2013,22:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,36,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,73,65,0,1,0,1,0,0,7,0,1,10,75,86.66666667,,,,,,0,0,,,,,,,,,,
5331,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/5/2013,18:03,JH,7/8/2013,22:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,69,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,18,64,0,2,1,0,0,1,31,0,3,38,102,62.74509804,,,,,,0,0,,,,,,,,,,
5332,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/5/2013,17:25,JV,7/8/2013,23:50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,28,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,19,41,0,31,0,2,0,3,19,0,5,60,101,40.59405941,,,,,,0,0,,,,,,,,,,
5333,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/10/2013,17:46,"LZ, KM",7/15/2013,23:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,37,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,28,34,3,3,0,3,2,0,18,0,7,36,70,48.57142857,,,,,,0,0,,,,,,,,,,
5334,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/4/2013,17:25,LZ,7/7/2013,22:27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,62,14,0,3,0,1,7,1,46,0,10,68,82,17.07317073,,,,,,0,0,Extremely shallow,,,,,,,,,
5335,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/4/2013,20:34,LZ,7/7/2013,21:20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,23,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,32,20,0,15,0,6,5,4,16,0,15,61,81,24.69135802,,,,,,0,0,Extremely shallow nest,,,,,,,,,
5337,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/8/2013,17:58,JH,7/14/2013,21:15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,15,62,0,4,0,6,0,0,8,0,3,21,83,74.69879518,,,,,,0,0,,,,,,,,,,
5343,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/6/2013,18:34,JH,7/9/2013,1:50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,52,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,7,56,0,19,0,26,0,0,5,0,6,56,112,50,,,,,,0,0,,,,,,,,,,
5345,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/6/2013,17:22,"JBH, CK",7/9/2013,2:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,0,FALSE,,FALSE,58,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2,27,67,0,6,0,0,0,0,11,0,0,17,84,79.76190476,,,,,,0,0,,,,,,,,,,
5346,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/4/2013,19:04,LZ,7/7/2013,20:46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,6,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,1,41,46,0,4,0,0,0,0,5,0,0,9,55,83.63636364,,,,,,0,0,,,,,,,,,,
5347,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,"LZ, KM",5/17/2013,17:17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,42,48,0,0,2,0,1,0,4,0,0,7,55,87.27272727,,,,,,0,0,,,,,,,,,,
5349,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/8/2013,18:00,LZ,7/12/2013,20:34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,37,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,18,37,0,1,0,2,2,2,32,0,6,45,82,45.12195122,,,,,,0,0,,,,,,,,,,
5350,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/10/2013,17:42,LZ,7/12/2013,22:40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,68,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,23,55,0,3,0,1,1,1,10,0,3,19,74,74.32432432,,,,,,0,0,,,,,,,,,,
5351,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SM,7/12/2013,17:55,LZ,7/16/2013,0:20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,7/16/2013,2:00,128,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,24,15,0,0,0,1,1,12,55,0,7,76,91,16.48351648,,,,,,0,0,,,,,,,,,,
5352,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/6/2013,19:01,"LZ, JH",7/10/2013,21:20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,33,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,20,26,0,25,0,2,1,0,25,0,6,59,85,30.58823529,,,,,,0,0,,,,,,,,,,
5353,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/8/2013,17:28,LZ,7/12/2013,22:10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,20,61,0,0,0,0,0,3,14,0,0,17,78,78.20512821,,,,,,0,0,1 oblong undeveloped egg; on berm,,,,,,,,,
5354,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/11/2013,19:15,JH,7/14/2013,20:40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,57,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,47,57,0,1,0,1,1,1,8,0,0,12,69,82.60869565,,,,,,0,0,,,,,,,,,,
5355,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/11/2013,17:30,CK,7/14/2013,21:20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,48,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,43,45,0,18,0,0,0,0,7,0,7,32,77,58.44155844,,,,,,0,0,,,,,,,,,,
5356,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/10/2013,,LZ,7/16/2013,1:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,66,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,23,65,0,11,0,4,2,2,17,0,12,48,113,57.52212389,,,,,,0,0,Lots of small roots in nest,,,,,,,,,
5357,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SR,7/12/2013,17:50,"CG, LZ",7/15/2013,23:35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,40,39,0,22,0,1,0,1,5,0,8,37,76,51.31578947,,,,,,0,0,,,,,,,,,,
5362,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/14/2013,17:55,LZ,7/17/2013,16:15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,55,FALSE,,,,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,46,50,0,1,1,0,2,5,9,0,7,25,75,66.66666667,,,,,,0,0,,,,,,,,,,
5363,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/13/2013,18:04,MC,7/17/2013,4:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,63,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,34,59,0,0,0,0,0,0,6,0,3,9,68,86.76470588,,,,,,0,0,,,,,,,,,,
5365,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,JH,7/12/2013,0:05,LZ,7/15/2013,2:15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,FALSE,7/15/2013,2:30,124,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,2,19,57,1,11,0,2,0,0,4,0,0,18,75,76,,,,,,0,0,,,,,,,,,,
5366,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,JH,7/12/2013,0:30,LZ,7/15/2013,20:50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,10,37,0,3,0,1,3,0,26,0,11,44,81,45.67901235,,,,,,0,0,,,,,,,,,,
5368,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/14/2013,20:01,KM,7/17/2013,16:55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,13,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,4,27,34,0,2,0,10,4,2,23,0,16,57,91,37.36263736,,,,,,0,0,,,,,,,,,,
5375,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/15/2013,17:25,KM,7/18/2013,16:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,33,29,0,4,0,30,8,4,10,0,2,58,87,33.33333333,,,,,,0,0,,,,,,,,,,
5389,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/20/2013,20:15,JV,7/24/2013,18:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,18,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,32,21,0,5,0,1,21,2,35,0,7,71,92,22.82608696,,,,,,0,0,,,,,,,,,,
5391,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,LZ,7/30/2013,18:20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,25,30,0,9,0,27,1,1,11,0,6,55,85,35.29411765,,,,,,0,0,,,,,,,,,,
5391,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/6/2013,19:03,LZ,7/10/2013,23:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,40,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,27,37,0,20,0,14,6,0,12,0,70,122,159,23.27044025,,,"1 (1FT, 1 Mid)",,,0,0,,,,,,,,,,
5400,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/24/2013,17:20,LZ,7/30/2013,17:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,65,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,33,59,0,7,0,2,0,0,2,0,0,11,70,84.28571429,,,,,,0,0,,,,,,,,,,
5417,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/26/2013,17:30,JV,7/30/2013,17:13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,67,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,32,71,0,4,0,7,8,2,13,0,1,35,106,66.98113208,,,,,,0,0,,,,,,,,,,
5426,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/27/2013,17:29,LZ,7/30/2013,16:20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,5,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,37,16,0,0,0,0,3,7,23,0,5,38,54,29.62962963,,,,,,0,0,,,,,,,,,,
5450,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,JV,7/17/2013,5:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,19,41,0,0,0,0,0,1,0,0,0,1,42,97.61904762,,,,,,0,0,,,,,,,,,,
5551,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,JH,7/6/2013,23:20,JH,7/9/2013,1:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,53,48,0,2,0,0,0,0,7,0,0,9,57,84.21052632,,,,,,0,0,,,,,,,,,,
5707,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/29/2013,17:00,JV,7/29/2013,17:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,12,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,1,0,82,0,19,0,1,2,4,5,0,4,35,117,70.08547009,,,,,,0,0,,,,,,,,,,
6001,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,"JK, AC",6/13/2014,20:32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,2,32,0,9,0,1,1,0,19,0,17,47,79,40.50632911,,,,,,0,0,72 day nest.,,,,,,,,,
6002,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"JS, BS, SS",6/2/2014,16:30,"CK, AR, AC",6/4/2014,21:55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,37,TRUE,6/2/2014,23:30,114,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,3,9,52,2,16,0,7,0,3,16,0,5,49,101,51.48514851,1,"small, hunched back",,,,0,0,Observed 15 emerged hatchlings.,,,,,,,,,
6003,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SS, DS",6/6/2014,22:52,"BS, CK",6/8/2014,23:25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,50,FALSE,6/8/2014,23:35,139,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,50,47,0,7,0,0,0,1,7,0,3,18,65,72.30769231,,,,,,0,0,,,,,,,,,,
6004,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,"JK, BS",6/14/2014,23:21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,6,37,0,0,0,1,3,1,22,0,3,30,67,55.2238806,,,,,,0,0,"Nest very shallow.
71 day nest.",,,,,,,,,
6005,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"JK, AC",6/7/2014,20:36,"JK, SS",6/10/2014,2:31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,tracks x 2,0,FALSE,,FALSE,25,FALSE,6/10/2014,4:13,138,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,29,56,0,4,0,0,3,1,11,0,8,27,83,67.46987952,,,,,,0,0,,,,,,,,,,
6006,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"JK, AR",6/8/2014,4:30,"BS, AC",6/9/2014,22:58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,2,FALSE,6/9/2014,23:40,133,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,0,13,70,0,0,0,0,1,0,8,0,2,11,81,86.41975309,,,,,,0,0,"Nest probed 6/8/14, adj. to another nest, 72 found live and reburried.",,,,,,,,,
6007,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"CK, AR",6/8/2014,21:05,"CK, AC",6/10/2014,21:30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Lots of tracks,0,FALSE,,FALSE,16,TRUE,6/8/2014,21:59,136,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,16,69,0,2,0,0,1,0,9,0,0,12,81,85.18518519,,,,,,0,0,,,,,,,,,,
6008,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"JK, AC",6/7/2014,20:24,"AC, BS",6/10/2014,0:04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,15,FALSE,6/10/2014,1:08,137,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,16,29,0,29,0,0,0,0,4,0,7,40,69,42.02898551,,,,,,0,0,,,,,,,,,,
6011,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SS,6/7/2014,2:20,"SS, AR",6/9/2014,0:10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,50,FALSE,6/9/2014,0:50,134,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,12,68,0,1,0,1,0,0,2,0,3,7,75,90.66666667,,,,,,0,0,,,,,,,,,,
